567,Dino Cherry,24,M,Iranian,623828,2
568,Joette Allison,66,F,Polish,303887,2
569,Thanh Munoz,24,M,Bolivian,506198,4
570,Laci Lindsey,25,F,Argentinian,364325,4
571,Duane Hebert,56,M,Cuban,446768,3
572,Bethann Hoover,41,F,Swiss,946250,2
573,Tyron Johnston,36,M,Cuban,562963,4
574,Floretta Vasquez,67,F,Portuguese,343909,5
575,Francesco Bullock,58,M,Uruguayan,744731,3
576,Harold Golden,28,F,Colombian,487228,5
577,Sean Montoya,50,M,German,414615,3
578,Sadye Mccall,53,F,French,208118,3
579,Kerry Shaw,23,M,Taiwanese,612675,2
580,Jacinda Pearson,60,F,Spanish,523889,0
581,Elliott Massey,44,M,Danish,797293,4
582,Shizuko Daniel,60,F,Chilean,336551,3
583,Jack Dorsey,60,M,Bolivian,134742,2
584,Ashlyn Mills,68,F,Chilean,217468,2
585,Pasquale O'neil,59,M,Chilean,864196,3
586,Veta O'donnell,61,F,Australian,662117,3
587,Casey Mckinney,25,M,Mexican,727357,3
588,Gertude Dorsey,45,F,Danish,148584,0
589,Winford Gibbs,56,M,Iranian,536663,1
590,Meri Brooks,59,F,Ecuadorian,234436,4
591,Aaron Holcomb,32,M,Irish,374954,5
592,Tobi Walter,19,F,Dominican,580835,5
593,Carmine Horn,68,M,British,654964,1
594,Joette Potter,49,F,Russian,607566,4
595,Tom Wheeler,25,M,Colombian,976304,2
596,Mao Rollins,21,F,Australian,950434,2
597,Long Hardy,32,M,Venezuelan,179821,4
598,Zulma Dawson,24,F,Finnish,357361,3
599,Lucius Owens,64,M,Romanian,801054,1
600,Cammy Charles,33,F,German,134428,3
601,Joseph Spears,65,M,Latvian,915431,4
602,Allyn Frost,28,F,Japanese,267980,0
603,Buster Martinez,28,M,Greek,686369,4
604,Rivka Mendez,38,F,Dominican,65143,5
605,Warner Campos,30,M,Polish,24301,1
606,Enda Knowles,34,F,Jordanian,871509,5
607,Ty Howard,29,M,Portuguese,794266,3
608,Ema Goff,67,F,German,456510,3
609,Rodger Kinney,25,M,Ukrainian,283425,1
610,Dotty Black,25,F,Russian,193479,0
611,Berry Burke,59,M,Dutch,735374,1
612,Gianna Mclaughlin,28,F,Australian,813610,2
613,Chong Hicks,55,M,Argentinian,194346,3
614,Shira Dawson,20,F,Finnish,746709,0
615,Salvador Walton,64,M,Dominican,822038,2
616,Yuette Burnett,28,F,Argentinian,638346,3
617,Son Adams,64,M,Costa Rican,45441,2
618,Yuette Suarez,55,F,Argentinian,154587,2
619,Matthew Schwartz,68,M,Guatemalan,80310,1
620,Alaine Osborn,32,F,Finnish,406345,4
621,Bertram Dawson,31,M,Saudi,573892,2
622,Kimberlie Haynes,47,F,British,804072,3
623,Clemente Sampson,69,M,Chinese,352851,2
624,Merrie Dickson,34,F,British,427906,2
625,Johnson Morrow,63,M,French,333383,5
626,Stacee Alvarado,58,F,Estonian,349179,0
627,Earl Foreman,59,M,Danish,108101,4
628,Melia Burt,53,F,Saudi,64590,2
629,Jackie Briggs,19,M,Portuguese,603917,2
630,Hassie Foster,21,F,Afghan,610735,5
631,Bill Wooten,42,M,Saudi,549778,3
632,Felicidad Reid,52,F,Danish,613033,1
633,Darren Harrison,20,M,Costa Rican,695719,4
634,Georgann Castillo,35,F,Jordanian,964145,1
635,Irvin Stein,52,M,Iranian,402861,2
636,Renay Mayer,39,F,Romanian,598457,0
637,Antonio Howell,58,M,Canadian,181748,2
638,Magaly Schwartz,66,F,Swedish,377241,0
639,Lance Woods,60,M,Cambodian,356616,3
640,Latina Mcmahon,20,F,Chilean,528678,0
641,Nickolas Cross,66,M,Ethiopian,147229,2
642,Brittanie Cox,40,F,Cambodian,204175,5
643,Garry Taylor,34,M,Cambodian,369418,3
644,Claretha Beck,31,F,Irish,216413,2
645,Gregory Kirby,64,M,Spanish,675369,0
646,Saran Maxwell,64,F,Chilean,573009,0
647,Lenny Brennan,23,M,Argentinian,4539,3
648,Lucrecia Haynes,63,F,Ecuadorian,967051,4
649,Armando Welch,26,M,Spanish,818476,4
650,Ranae Wagner,55,F,Uruguayan,894136,2
651,Harrison Savage,58,M,Israeli,602962,5
652,Dede Blake,59,F,Guatemalan,490097,3
653,Dylan Tillman,48,M,Dutch,278472,1
654,Page Holt,44,F,Polish,947564,5
655,Pat Diaz,25,M,Japanese,341591,5
656,Alaine Miller,32,F,Swiss,693233,4
657,Damian Stark,48,M,Belgian,354366,2
658,Shonta Byrd,63,F,Bolivian,434346,1
659,Luis Rush,59,M,Irish,231991,3
660,Malvina Clements,36,F,Cameroonian,134636,4
661,Leonel Sosa,66,M,Colombian,81294,2
662,Troy Massey,33,F,Japanese,523476,5
663,Michale Aguilar,62,M,Italian,893983,4
664,Lavenia Woodard,33,F,Costa Rican,322449,0
665,Wyatt Hooper,42,M,Mexican,165847,5
666,Rutha Nguyen,19,F,Latvian,303591,0
667,Dudley Trujillo,58,M,Romanian,961841,4
668,Tama Dickerson,42,F,Danish,703194,4
669,Claud Burke,50,M,Saudi,502052,0
670,Terresa Castaneda,26,F,Guatemalan,172069,3
671,Rey Mckinney,58,M,Belgian,654902,0
672,Jessi Blevins,50,F,Polish,886882,5
673,Alexander Glass,66,M,Greek,559905,4
674,Nichol Franks,33,F,Uruguayan,103411,2
675,Chadwick Goodwin,29,M,Brazilian,166829,0
676,Anneliese Salinas,49,F,Russian,537608,5
677,Donnie Dunn,69,M,Dutch,922205,3
678,Susann Welch,19,F,Saudi,437189,1
679,Santo Herman,20,M,Cambodian,968182,3
680,Stasia Lynn,31,F,Romanian,934667,0
681,Grady Blair,44,M,Chilean,537948,5
682,Chau Ewing,55,F,Mexican,977252,2
683,Rolando Sparks,70,M,Irish,732789,4
684,Loris Giles,56,F,Dutch,466211,5
685,Grant Potter,42,M,Cuban,80478,0
686,Mayola Parsons,53,F,Ukrainian,925461,2
687,Joan Whitley,21,M,Romanian,579373,0
688,Mistie Ortiz,70,F,Portuguese,770165,1
689,Zachary Fry,21,M,Swiss,962823,1
690,Marinda Sheppard,61,F,Canadian,386650,2
691,Cliff French,66,M,French,292358,3
692,Cuc Marsh,34,F,Irish,166780,4
693,Mike Ware,69,M,Cameroonian,603153,4
694,Beckie Gibbs,47,F,Saudi,823806,5
695,Clayton Brock,40,M,Costa Rican,74840,4
696,Lorina Dotson,46,F,Salvadorian,698984,3
697,Lionel Graham,42,M,Belgian,100006,2
698,Mayola Byers,67,F,Latvian,165232,2
699,Mervin Patterson,24,M,Guatemalan,693657,3
700,Danyel Mayer,48,F,Chilean,109578,2
701,Ricky Stuart,28,M,Uruguayan,91654,5
702,Elicia Farley,58,F,Finnish,984970,5
703,Chauncey Jarvis,60,M,Spanish,848056,1
704,Asley Knapp,63,F,Canadian,640336,3
705,Theo Sweet,31,M,Brazilian,822390,2
706,Bryanna Hill,41,F,Brazilian,241468,2
707,Chong Pitts,40,M,Chilean,510316,1
708,Rochell Hill,63,F,Irish,20054,1
709,Logan Rollins,57,M,Brazilian,684169,4
710,Despina Rivera,36,F,Cameroonian,470820,5
711,Rocky Munoz,30,M,German,852033,1
712,Arica Hunter,24,F,Irish,946547,3
713,Nickolas Wilcox,65,M,Estonian,760451,0
714,Lonna Mosley,60,F,Chinese,736582,5
715,Dario Luna,24,M,Guatemalan,8237,3
716,Veronique Osborn,68,F,Irish,581836,2
717,Sergio Collier,66,M,Dutch,853066,4
718,Dimple Dillard,27,F,Ukrainian,98929,5
719,Clyde Mosley,29,M,Costa Rican,866450,4
720,Eufemia Ortega,34,F,Dutch,404737,5
721,Quinn Nieves,21,M,Guatemalan,797101,3
722,Berna Hammond,49,F,Uruguayan,313468,3
723,Brice Flowers,61,M,Saudi,694846,1
724,Tinisha Frank,49,F,Irish,785883,2
725,Daren Walters,23,M,British,586660,0
726,Hildegarde Greene,63,F,Jordanian,962404,5
727,Kevin Graves,56,M,Salvadorian,486447,1
728,Dannie Wilcox,45,F,Guatemalan,401949,3
729,Toby Witt,30,M,Ecuadorian,413567,1
730,Tiny Abbott,47,F,Taiwanese,399229,3
731,Garth Wong,28,M,Jordanian,357697,0
732,Terrell Mullen,58,F,Venezuelan,676147,3
733,Owen Cameron,47,M,Cambodian,254932,4
734,Oda Simon,63,F,Russian,350223,3
735,Kent Justice,30,M,Afghan,62737,2
736,Santina Joyce,51,F,Puerto Rican,992464,1
737,Hobert Morrison,26,M,Ukrainian,609722,1
738,Despina Sharp,28,F,Iranian,84455,5
739,Kory Beach,57,M,Dutch,618502,1
740,Elinore Ball,54,F,Egyptian,421653,0
741,Korey Molina,61,M,Belgian,619723,4
742,Raymonde Lynch,20,F,Danish,898999,0
743,Minh Duncan,55,M,Greek,582707,4
744,Shemeka Hampton,69,F,Venezuelan,933292,0
745,Mathew Mays,69,M,Dominican,196245,5
746,Marcene Turner,50,F,Romanian,739777,0
747,Nathanael Quinn,29,M,Colombian,248498,5
748,Delta Fitzpatrick,65,F,Iranian,663195,5
749,Garrett Johns,31,M,Dominican,854771,3
750,Valentine Hayden,45,F,Dominican,161899,0
751,Santo Clarke,46,M,Iranian,763990,2
752,Nana Poole,67,F,Costa Rican,175047,4
753,Chas Joseph,27,M,Bolivian,29174,4
754,September Mcgowan,31,F,Ukrainian,84290,2
755,Archie House,28,M,Colombian,786386,3
756,Elmer Bender,41,F,Chilean,269916,2
757,Anthony Vargas,51,M,German,684079,2
758,Odilia Yang,63,F,Japanese,342494,1
759,Larry Ellis,33,M,Argentinian,903460,4
760,Svetlana Preston,59,F,Chilean,686814,2
761,Casey Cox,39,M,Romanian,805371,3
762,Tenisha Townsend,67,F,Ethiopian,791030,3
763,Taylor Casey,29,M,Ecuadorian,714739,0
764,Cindie Molina,52,F,Guatemalan,188631,5
765,Edwin Lindsey,43,M,Argentinian,424375,5
766,Catheryn Villarreal,59,F,Mexican,107228,3
767,Hilton Schneider,67,M,Venezuelan,624198,5
768,Lorita Roberts,44,F,Finnish,443595,2
769,Salvatore Cantrell,54,M,Venezuelan,713259,3
770,Kassie Pollard,30,F,Spanish,78420,2
771,Rex Price,59,M,Swiss,723978,1
772,Cicely Bridges,37,F,Chinese,601435,3
773,Rogelio Guzman,29,M,Jordanian,202870,3
774,Yukiko Fulton,46,F,Portuguese,301864,0
775,Efren Montgomery,63,M,Danish,732122,4
776,Sindy Pacheco,26,F,Colombian,898235,4
777,Jeramy Estes,25,M,Argentinian,168523,2
778,Carli Gilbert,69,F,Chinese,301256,1
779,Myles Cote,20,M,Israeli,194148,5
780,Genesis Hatfield,19,F,Dutch,103558,2
781,Cristobal Vinson,38,M,German,33050,0
782,Mandie Beard,53,F,Cameroonian,248106,2
783,Sung Rush,51,M,Egyptian,264537,2
784,Harold Mack,65,F,Mexican,534569,3
785,Chung Sykes,52,M,Cambodian,977713,5
786,Larhonda Walker,29,F,Cuban,66892,4
787,Fidel Frost,24,M,Dutch,418657,2
788,Valery Gibbs,45,F,Costa Rican,563304,0
789,Eldridge Hodges,51,M,Argentinian,889836,5
790,Meg Shepard,49,F,Afghan,882200,1
791,Cristobal Ramirez,55,M,Uruguayan,277391,5
792,Bev Alvarado,58,F,Colombian,591751,5
793,Xavier Walton,21,M,English,637144,1
794,Ricarda Mckinney,18,F,Ukrainian,71084,3
795,Normand Parks,41,M,Iranian,570663,1
796,Joselyn Douglas,62,F,Ecuadorian,249789,3
797,Darrin Santiago,60,M,Polish,911239,2
798,Colene Sharpe,53,F,Cuban,404200,5
799,Nelson Kirk,30,M,Danish,738375,1
800,Johnsie Jacobs,60,F,Brazilian,810464,0
801,Wally Delacruz,41,M,Latvian,986940,1
802,Toi Acosta,65,F,Afghan,199677,1
803,Gaston Robbins,20,M,Irish,416652,1
804,Thersa Wynn,64,F,Latvian,706926,2
805,Anibal Morgan,36,M,Salvadorian,545161,1
806,Jacki Murphy,35,F,Canadian,35024,1
807,Rico Spence,20,M,Finnish,675793,4
808,Denisha Whitfield,19,F,Colombian,162646,0
809,Rickey Mercer,50,M,Israeli,822032,1
810,Caterina Pruitt,60,F,Guatemalan,466279,5
811,Solomon Jackson,57,M,Bolivian,239033,1
812,Zana Vaughan,42,F,German,78827,2
813,Tory Sanford,53,M,Saudi,837838,1
814,Mafalda Harvey,57,F,Brazilian,921798,4
815,Santo Bowman,44,M,Cameroonian,746389,0
816,Luis Mccormick,55,F,Jordanian,660639,4
817,Donovan Jarvis,29,M,Danish,806991,0
818,Hildred Petty,42,F,Venezuelan,124948,5
819,Danny Chaney,58,M,Swiss,752501,4
820,Assunta Michael,63,F,Salvadorian,795628,2
821,Quintin Montoya,51,M,Cameroonian,650804,1
822,Jenise Armstrong,69,F,French,356364,1
823,Ray Stafford,45,M,Ethiopian,501581,3
824,Jackelyn Mcfarland,27,F,Venezuelan,185799,0
825,Noah Day,62,M,Belgian,71095,1
826,Vasiliki James,30,F,Ukrainian,161036,4
827,Alva Sweeney,44,M,Romanian,227687,5
828,Antonetta Whitfield,62,F,Canadian,217923,5
829,Rolando Goodman,69,M,Guatemalan,451024,0
830,Grazyna Fuller,54,F,Afghan,354453,0
831,Nicky Leblanc,47,M,Swiss,746086,0
832,Anthony Henry,70,F,Chilean,718637,1
833,Dylan Walls,54,M,Iranian,639241,4
834,Caroll Case,29,F,Brazilian,241564,3
835,Daron Rodgers,24,M,Chinese,595548,5
836,Margareta Conrad,44,F,Chilean,907500,3
837,Jospeh Campbell,55,M,British,611025,0
838,Kayleen Guy,69,F,Cameroonian,777415,4
839,Cedrick Atkinson,41,M,Dutch,770723,0
840,Mahalia Sullivan,20,F,Chilean,338905,0
841,Amos Rowland,40,M,Ecuadorian,748664,0
842,Edris Coffey,51,F,Dominican,263256,0
843,Stanton York,50,M,Finnish,865724,0
844,Nenita Henson,33,F,Jordanian,229189,5
845,Johnnie Cobb,32,M,Chilean,46387,3
846,Tammara Snider,39,F,Swiss,514787,2
847,Amado Bradford,23,M,Belgian,599639,0
848,Jina Meadows,67,F,Argentinian,634026,2
849,Florencio Mills,37,M,Cuban,509544,2
850,Le Cooley,50,F,Latvian,21559,2
851,Nolan Jimenez,66,M,Finnish,609015,5
852,Pauletta Durham,44,F,French,439569,0
853,Oswaldo Irwin,66,M,Afghan,849732,2
854,Alfredia Castaneda,21,F,Spanish,236487,4
855,Rayford Rojas,69,M,Egyptian,753672,5
856,Jackeline Sheppard,22,F,Argentinian,608782,0
857,Vincenzo Hinton,23,M,Estonian,266093,0
858,Francene Harvey,28,F,Canadian,160582,5
859,Leroy Cruz,61,M,Portuguese,931839,4
860,Glady Mayer,33,F,Cameroonian,951000,1
861,August Andrews,22,M,Portuguese,513137,0
862,Melynda Mueller,24,F,Latvian,442679,3
863,Carlton Gilmore,20,M,Japanese,296080,1
864,Malisa Campbell,66,F,Mexican,179761,4
865,Gilberto Chandler,18,M,Latvian,679353,2
866,Noella Graves,39,F,Bolivian,208587,3
867,Sonny Whitney,51,M,Latvian,140729,0
868,Verdell Walters,18,F,Colombian,48316,4
869,Sid Adkins,32,M,Cambodian,543000,3
870,Leonarda Wells,23,F,Cameroonian,330822,4
871,Ambrose Poole,33,M,Danish,857365,2
872,Renay Cote,38,F,Latvian,842081,3
873,Hal Clay,23,M,Afghan,266174,0
874,Felicidad Irwin,36,F,Estonian,221817,1
875,Zachariah Stout,22,M,Italian,123232,1
876,Lilla Merritt,43,F,Afghan,179271,0
877,Jay Blankenship,20,M,Ecuadorian,554529,2
878,Bong Doyle,61,F,Israeli,204913,4
879,Denis Middleton,36,M,Russian,7818,2
880,Takako Reyes,22,F,Danish,618232,3
881,Houston Ramos,59,M,Ecuadorian,87807,4
882,Danyel Benson,52,F,Spanish,665169,3
883,Jeffry Morrison,53,M,Dominican,46409,0
884,Blossom James,48,F,Estonian,920687,5
885,Doug Macdonald,36,M,German,722657,4
886,Exie Strickland,59,F,Dutch,142481,0
887,Alejandro Waller,40,M,Chinese,221121,4
888,Andre Delgado,56,F,Polish,241039,4
889,Alexander Munoz,27,M,Japanese,304389,0
890,Jeannetta Mcintyre,25,F,German,618704,1
891,Cedrick Thornton,65,M,Brazilian,765200,0
892,Yuette Chang,44,F,Jordanian,883015,1
893,Archie Cruz,31,M,English,753736,4
894,Louie Adkins,36,F,Egyptian,515974,1
895,Julian Glass,50,M,Ecuadorian,208410,3
896,Eleanora Holloway,25,F,British,61089,3
897,Nathanial Hicks,22,M,Italian,324603,0
898,Sanda Richardson,39,F,Salvadorian,495875,3
899,Olen Whitney,30,M,Cambodian,906379,3
900,Tasia Trujillo,54,F,Cameroonian,25759,2
901,Virgil Weiss,27,M,Cameroonian,639445,0
902,Laveta Hart,52,F,Cambodian,5710,2
903,Kerry Reyes,57,M,Finnish,745586,5
904,Crystle Wilcox,55,F,Italian,107847,0
905,Demetrius Rogers,37,M,Iranian,628666,2
906,Brinda Cote,51,F,Swedish,296746,0
907,Cristobal Knowles,59,M,Japanese,745723,3
908,Signe Vega,70,F,Saudi,300745,2
909,Willard Whitney,21,M,Polish,846197,3
910,Tenisha Campos,24,F,Spanish,304473,4
911,Ollie Rice,36,M,German,519150,0
912,Ali Hanson,19,F,Ecuadorian,281453,4
913,Delmar Randolph,36,M,Estonian,594782,1
914,Luanna Bryant,54,F,Portuguese,51916,1
915,Mariano Mcleod,28,M,Russian,587842,2
916,Raeann Hopkins,54,F,Danish,346810,4
917,Vincenzo Henry,22,M,German,336432,3
918,Rosette Rush,54,F,Jordanian,538603,5
919,Florentino Levy,27,M,Swedish,342878,3
920,Cyndy Griffith,67,F,Cameroonian,691721,5
921,Dannie Norris,21,M,French,414723,3
922,Roxy Smith,56,F,German,70928,1
923,Laurence Acosta,19,M,Venezuelan,483318,5
924,Bunny Hamilton,23,F,Uruguayan,67220,2
925,Norris Mccall,33,M,Salvadorian,231895,0
926,Sirena Patterson,32,F,Brazilian,819336,4
927,Mel Rios,29,M,Salvadorian,270138,1
928,Yukiko Wheeler,24,F,Puerto Rican,445424,4
929,Colin Holder,62,M,Colombian,109263,4
930,Yuko Morgan,56,F,Cambodian,521990,1
931,Arthur Baldwin,49,M,Israeli,510189,0
932,Sena Joyce,41,F,Finnish,387387,3
933,Andres Savage,51,M,Argentinian,9820,3
934,Willene King,22,F,Dominican,459094,1
935,Toby Waters,47,M,Spanish,223702,5
936,Evita Wheeler,21,F,Uruguayan,942350,4
937,Bryant Estrada,32,M,Israeli,692014,5
938,Bao Buckley,36,F,Polish,546876,3
939,Timothy Franklin,30,M,Colombian,979084,3
940,Livia Strong,40,F,German,906207,2
941,Rudy Pugh,51,M,Estonian,867627,0
942,Tamica Estrada,45,F,Danish,349911,1
943,Terrell Christian,62,M,Taiwanese,621274,4
944,Elza Hobbs,50,F,Irish,339056,0
945,Fidel Matthews,39,M,Finnish,950747,3
946,Kirstie Reese,53,F,Greek,463972,3
947,Mauricio Sargent,40,M,Japanese,633224,5
948,Zita Higgins,56,F,Danish,971178,3
949,Alfonso Moody,33,M,Colombian,821556,1
950,Kyoko Church,23,F,Salvadorian,964772,1
951,Jorge Cooke,19,M,Spanish,706981,3
952,Jay Burt,24,F,Cameroonian,229100,1
953,Eugenio Abbott,33,M,Iranian,486069,1
954,Grayce Sutton,27,F,Israeli,757005,0
955,Emerson Guerrero,31,M,Estonian,851681,3
956,Yessenia Potter,25,F,Canadian,241498,3
957,Mickey Chambers,42,M,Brazilian,943205,5
958,Maragret Franklin,26,F,Venezuelan,621211,1
959,Scott Chan,19,M,Spanish,897387,0
960,Kirby Martinez,18,F,Chilean,359096,1
961,Hilton Boyle,23,M,Taiwanese,533333,3
962,Dot Mcdowell,51,F,Argentinian,252522,5
963,Vito Raymond,61,M,Egyptian,115463,0
964,Aundrea England,28,F,Ecuadorian,853163,5
965,Marshall Hobbs,67,M,Canadian,825862,2
966,Kiley Bentley,30,F,Russian,279904,1
967,Cameron Perez,48,M,Romanian,814956,4
968,Pura Rowland,68,F,Israeli,974593,2
969,Charlie Floyd,27,M,Cuban,744554,5
970,Donnette Grimes,42,F,British,490119,5
971,Wilson Payne,40,M,English,511960,2
972,Clarita Morales,21,F,Guatemalan,12506,3
973,Mathew Sexton,30,M,Danish,911738,5
974,Skye Perez,59,F,Colombian,339333,3
975,Freddy Cruz,19,M,Mexican,490567,3
976,Marisha Clay,54,F,Cameroonian,766474,5
977,Sid Gould,61,M,Irish,356466,1
978,Erlene Glenn,41,F,Israeli,663465,3
979,Dominick Wade,69,M,English,916359,2
980,Lauralee Pena,51,F,Finnish,188627,0
981,Harley Weiss,18,M,French,641564,5
982,Evelin Owen,69,F,Chinese,484740,3
983,Marcel Randall,36,M,Dutch,578459,5
984,Jay Pearson,60,F,Romanian,419750,4
985,Benton Farley,28,M,Cambodian,64780,2
986,Nisha Hughes,66,F,Irish,897975,1
987,Felton Bruce,30,M,Ukrainian,962229,1
988,Denyse Santana,64,F,Salvadorian,586995,0
989,Darrel Conner,22,M,Chinese,418923,1
990,Tegan Coleman,33,F,Taiwanese,208170,3
991,Elmer Ball,41,M,Ecuadorian,227944,3
992,Wendie Solomon,33,F,Ecuadorian,811705,4
993,Jacinto Battle,42,M,Australian,590025,5
994,Carolin Blair,19,F,Japanese,397624,0
995,Johnathan Pace,19,M,Estonian,247290,5
996,Janean Hopkins,51,F,German,999602,0
997,Hans Langley,45,M,Chilean,574556,0
998,Louvenia Forbes,50,F,Cuban,169556,3
999,Hans Brewer,60,M,Danish,238329,0
1000,Jackelyn Stein,66,F,Israeli,492580,2
1001,Junior Evans,69,M,Dutch,349466,0
1002,Tinisha Munoz,34,F,Latvian,156886,4
1003,Brent Tran,30,M,Bolivian,188421,3
1004,Arlena Koch,33,F,Danish,266875,2
1005,William Norman,20,M,Dutch,438744,4
1006,Takako Mcdaniel,58,F,Swiss,480542,5
1007,Elroy Mcfadden,25,M,Ethiopian,910572,1
1008,Maren Stout,58,F,Chilean,17222,5
1009,Lenny Reed,52,M,Canadian,969666,4
1010,Waneta Mcmahon,24,F,Romanian,622190,1
1011,Darryl Mcclain,22,M,Romanian,655988,4
1012,Bethel Luna,50,F,Israeli,101083,2
1013,Allan Welch,56,M,Finnish,557796,4
1014,Cleotilde Powers,53,F,Ukrainian,651601,5
1015,Elmo Johnston,65,M,Cuban,123142,5
1016,Sacha Dyer,21,F,Bolivian,753954,0
1017,Hershel Merritt,44,M,Puerto Rican,674373,4
1018,Renay Ware,32,F,Cameroonian,626086,3
1019,Kory Valencia,32,M,Costa Rican,134417,3
1020,Julietta Wilkins,46,F,Swedish,819549,4
1021,Harold Lane,42,M,Russian,557965,1
1022,Karole Goodwin,47,F,Taiwanese,390923,5
1023,Otto Shaw,39,M,Polish,366917,5
1024,Leonia Knowles,44,F,Japanese,53021,2
1025,Jarvis Olson,68,M,Russian,612482,1
1026,Larry Blanchard,20,F,Cambodian,323136,2
1027,Juan Medina,64,M,Swedish,763972,0
1028,Crysta Moon,37,F,Dominican,972944,5
1029,Claudio Lindsay,67,M,Chinese,180520,2
1030,Delpha Bright,38,F,Irish,135673,0
1031,Fernando Franklin,44,M,Swiss,937037,4
1032,Ryann Hurst,24,F,British,555129,4
1033,Ricardo Hudson,66,M,Venezuelan,348704,0
1034,Loyce Hardy,44,F,Taiwanese,650140,1
1035,Lesley Donaldson,58,M,German,948021,2
1036,Mallie Forbes,23,F,Canadian,806277,5
1037,Arron Le,66,M,Chilean,998128,5
1038,Annamaria Carney,41,F,Dutch,850518,4
1039,Levi Abbott,67,M,Swiss,413345,1
1040,Dakota Delacruz,53,F,Danish,36926,5
1041,Jordan Chan,19,M,Puerto Rican,471366,0
1042,Rufina Knox,45,F,Estonian,936068,1
1043,Julius Hudson,37,M,Salvadorian,356068,2
1044,Lakiesha Copeland,58,F,Brazilian,3975,5
1045,Len Brewer,57,M,French,891970,1
1046,Verlene Olsen,65,F,Spanish,492103,5
1047,Carmen Rojas,51,M,Bolivian,356352,5
1048,Mignon Morales,40,F,German,105755,0
1049,Harvey Whitehead,31,M,Ukrainian,335600,2
1050,Argentina Peck,30,F,Portuguese,905177,1
1051,Leonard Kline,52,M,Ukrainian,652663,4
1052,Hae Padilla,47,F,Taiwanese,864427,4
1053,Armando Hall,57,M,Jordanian,729627,1
1054,Christene Wilkerson,32,F,Swiss,585071,2
1055,Gregorio Little,61,M,Ukrainian,288532,5
1056,Celinda Bowman,48,F,Ukrainian,919563,3
1057,Demetrius Gallagher,37,M,Cambodian,489791,2
1058,Joette Gates,18,F,Colombian,321978,0
1059,Derrick Beck,63,M,Argentinian,627987,0
1060,Carmelia Hendricks,30,F,Ethiopian,16524,4
1061,Merle Calhoun,33,M,Israeli,160496,1
1062,Detra Lang,48,F,Jordanian,490786,2
1063,Emmitt Frank,44,M,Latvian,81713,2
1064,Meg Everett,43,F,Japanese,688802,4
1065,Dalton Maddox,44,M,Costa Rican,169518,4
1066,Lasonya Rose,69,F,Saudi,186103,3
1067,Abram Hernandez,48,M,Guatemalan,40893,5
1068,Christene Donaldson,70,F,Canadian,598023,3
1069,Tyron Madden,59,M,Latvian,846066,2
1070,Youlanda Hubbard,27,F,Swiss,240227,5
1071,Dick Potter,44,M,Canadian,237556,0
1072,Merissa Butler,48,F,Romanian,252093,0
1073,Ezra Burgess,24,M,Belgian,929184,3
1074,Cassaundra Fitzpatrick,33,F,Guatemalan,758434,5
1075,Gaylord Salinas,64,M,Swedish,599161,0
1076,Veronique Bailey,63,F,Afghan,19244,2
1077,Von Sheppard,26,M,Latvian,115386,3
1078,Babette May,45,F,Mexican,344449,4
1079,Blake Vega,70,M,Cambodian,965296,5
1080,Marica Jones,22,F,Cameroonian,37108,4
1081,Gavin Mccarthy,18,M,Cambodian,208512,0
1082,Jinny Ratliff,69,F,Saudi,294894,2
1083,Paris Roberson,56,M,Portuguese,425753,2
1084,Doloris Hodge,33,F,British,680267,4
1085,Rod Curtis,24,M,Canadian,206558,0
1086,Brandon Skinner,50,F,Finnish,318568,3
1087,Rodolfo Carey,39,M,Colombian,451201,3
1088,Lenita Guy,33,F,Ecuadorian,415541,1
1089,Bryant Bernard,54,M,Swedish,173026,1
1090,Madelene Haney,45,F,Australian,232172,4
1091,Von Dickerson,53,M,Russian,776643,0
1092,Shawnta Barker,19,F,Colombian,719617,3
1093,Antonia Parker,65,M,Egyptian,534197,4
1094,Charlena Jordan,63,F,Russian,200365,0
1095,Melvin Schwartz,41,M,Cameroonian,799995,1
1096,Genevie Horne,58,F,Cuban,846080,5
1097,Andre Todd,61,M,Israeli,813593,5
1098,Temeka Jensen,39,F,Canadian,342106,2
1099,Eldon Alford,56,M,Jordanian,309665,4
1100,Linh Dickerson,69,F,Estonian,665486,2
1101,Val Horne,60,M,Japanese,760382,1
1102,Jennell Coleman,30,F,Russian,154382,0
1103,Damion Rice,18,M,Danish,606444,5
1104,Christena Padilla,24,F,Iranian,464582,1
1105,Kendall Lancaster,39,M,Cameroonian,918201,5
